attempt_id,student_id,question_id,topic,difficulty,timestamp,selected_option,is_correct,time_taken_seconds,prerequisite_topics,correct_option,grade,exam_goal,available_minutes_per_day,days_since_attempt,recency_weight,time_taken_bucket,attempt_order_in_topic
A002375,S029,Q0051,AI_Basics,3.0,2026-08-28 19:13:57,b,1,33.0,Python;Math_Basics,b,9,Entrance_Exam,30,20.87459732523148,0.23529462466066106,fast,1
A002380,S029,Q0053,AI_Basics,4.0,2026-08-29 19:13:57,a,0,42.0,Python;Math_Basics,b,9,Entrance_Exam,30,19.87459732523148,0.2521825345887342,fast,2
A002392,S029,Q0051,AI_Basics,3.0,2026-08-31 14:58:57,b,1,38.0,Python;Math_Basics,b,9,Entrance_Exam,30,18.051680658564816,0.2861477036101829,normal,3
A002403,S029,Q0052,AI_Basics,3.0,2026-09-02 18:03:57,b,1,29.0,Python;Math_Basics,b,9,Entrance_Exam,30,15.923208436342593,0.33163752346174485,fast,4
A002406,S029,Q0050,AI_Basics,3.0,2026-09-03 11:44:57,b,1,32.0,Python;Math_Basics,b,9,Entrance_Exam,30,15.186402880787037,0.3490147011714366,fast,5
A002389,S029,Q0093,CNN,4.0,2026-09-01 03:15:57,d,0,56.0,Neural_Networks,b,9,Entrance_Exam,30,17.53987510300926,0.29648119153850905,slow,1
A002394,S029,Q0093,CNN,4.0,2026-09-01 09:49:57,d,0,63.0,Neural_Networks,b,9,Entrance_Exam,30,17.266263991898146,0.3021576975795298,slow,2
A002396,S029,Q0086,CNN,2.0,2026-09-02 02:01:57,b,1,35.0,Neural_Networks,b,9,Entrance_Exam,30,16.59126399189815,0.31663082116275365,normal,3
A002416,S029,Q0086,CNN,2.0,2026-09-05 20:43:57,b,1,38.0,Neural_Networks,b,9,Entrance_Exam,30,12.81209732523148,0.4114503534875583,slow,4
A002383,S029,Q0035,Data_Structures,4.0,2026-08-30 08:20:57,b,0,36.0,Python,c,9,Entrance_Exam,30,19.328069547453705,0.2619190765007563,fast,1
A002387,S029,Q0036,Data_Structures,4.0,2026-08-30 10:25:57,b,1,50.0,Python,b,9,Entrance_Exam,30,19.241263991898148,0.2634997687423146,normal,2
A002402,S029,Q0036,Data_Structures,4.0,2026-09-02 08:25:57,b,1,46.0,Python,b,9,Entrance_Exam,30,16.32459732523148,0.3225378255889874,normal,3
A002400,S029,Q0028,Data_Structures,5.0,2026-09-02 14:01:57,c,0,53.0,Python,b,9,Entrance_Exam,30,16.09126399189815,0.32779678295689096,normal,4
A002417,S029,Q0030,Data_Structures,2.0,2026-09-05 05:01:57,c,1,32.0,Python,c,9,Entrance_Exam,30,13.466263991898147,0.3932104588042079,normal,5
A002441,S029,Q0026,Data_Structures,2.0,2026-09-12 02:21:57,a,1,20.0,Python,a,9,Entrance_Exam,30,6.577375103009259,0.6338715796535447,fast,6
A002444,S029,Q0033,Data_Structures,2.0,2026-09-12 23:22:57,b,1,37.0,Python,b,9,Entrance_Exam,30,5.701680658564815,0.6735383204370066,slow,7
A002445,S029,Q0036,Data_Structures,4.0,2026-09-13 14:24:57,d,0,35.0,Python,b,9,Entrance_Exam,30,5.0752917696759265,0.7034261253768136,fast,8
A002452,S029,Q0034,Data_Structures,3.0,2026-09-17 19:23:57,a,0,35.0,Python,b,9,Entrance_Exam,30,0.8676528807870371,0.9416316460447695,normal,9
A002374,S029,Q0110,LSTM,2.0,2026-08-28 05:48:57,a,1,39.0,RNN,a,9,Entrance_Exam,30,21.43362510300926,0.2263516125609889,slow,1
A002369,S029,Q0118,LSTM,4.0,2026-08-28 19:41:57,c,0,43.0,RNN,b,9,Entrance_Exam,30,20.85515288078704,0.23561196531068115,fast,2
A002384,S029,Q0118,LSTM,4.0,2026-08-30 08:42:57,c,0,66.0,RNN,b,9,Entrance_Exam,30,19.312791769675925,0.26219658913142785,slow,3
A002385,S029,Q0109,LSTM,4.0,2026-08-30 20:42:57,b,0,50.0,RNN,a,9,Entrance_Exam,30,18.812791769675925,0.2714429318786166,normal,4
A002388,S029,Q0118,LSTM,4.0,2026-08-31 11:40:57,c,0,61.0,RNN,b,9,Entrance_Exam,30,18.189180658564815,0.2834334496091983,slow,5
A002397,S029,Q0109,LSTM,4.0,2026-09-01 18:03:57,b,0,53.0,RNN,a,9,Entrance_Exam,30,16.92320843634259,0.30942875062137,normal,6
A002409,S029,Q0114,LSTM,2.0,2026-09-04 13:25:57,c,1,35.0,RNN,c,9,Entrance_Exam,30,14.116263991898148,0.3758876969227695,normal,7
A002419,S029,Q0119,LSTM,4.0,2026-09-05 07:18:57,d,0,63.0,RNN,b,9,Entrance_Exam,30,13.371125103009259,0.39581206385403905,slow,8
A002414,S029,Q0116,LSTM,1.0,2026-09-05 08:57:57,b,1,35.0,RNN,b,9,Entrance_Exam,30,13.30237510300926,0.3977027628427613,slow,9
A002440,S029,Q0119,LSTM,4.0,2026-09-11 18:04:57,c,0,51.0,RNN,b,9,Entrance_Exam,30,6.922513991898148,0.6188872908022085,normal,10
A002366,S029,Q0065,ML,1.0,2026-08-28 17:51:57,d,0,30.0,AI_Basics;Statistics,b,9,Entrance_Exam,30,20.931541769675924,0.2343677265226527,slow,1
A002376,S029,Q0066,ML,2.0,2026-08-29 06:09:57,a,1,29.0,AI_Basics;Statistics,a,9,Entrance_Exam,30,20.419041769675925,0.2428430028520305,normal,2
A002386,S029,Q0064,ML,1.0,2026-08-30 06:41:57,a,1,27.0,AI_Basics;Statistics,a,9,Entrance_Exam,30,19.396819547453703,0.26067390000379836,slow,3
A002399,S029,Q0063,ML,2.0,2026-09-01 05:07:57,b,1,33.0,AI_Basics;Statistics,b,9,Entrance_Exam,30,17.462097325231483,0.2980838808373146,normal,4
A002412,S029,Q0066,ML,2.0,2026-09-04 16:29:57,b,0,31.0,AI_Basics;Statistics,a,9,Entrance_Exam,30,13.98848621412037,0.3792316761413875,normal,5
A002423,S029,Q0066,ML,2.0,2026-09-07 10:31:57,d,0,33.0,AI_Basics;Statistics,a,9,Entrance_Exam,30,11.237097325231481,0.4589122641356634,normal,6
A002427,S029,Q0071,ML,3.0,2026-09-08 14:41:57,b,1,54.0,AI_Basics;Statistics,b,9,Entrance_Exam,30,10.06348621412037,0.49780456955442076,slow,7
A002434,S029,Q0065,ML,1.0,2026-09-09 04:34:57,b,1,37.0,AI_Basics;Statistics,b,9,Entrance_Exam,30,9.485013991898148,0.5181704324803612,slow,8
A002430,S029,Q0061,ML,3.0,2026-09-09 15:11:57,c,0,45.0,AI_Basics;Statistics,b,9,Entrance_Exam,30,9.042652880787037,0.5343047366484303,normal,9
A002431,S029,Q0069,ML,5.0,2026-09-09 21:04:57,b,0,59.0,AI_Basics;Statistics,a,9,Entrance_Exam,30,8.797513991898148,0.5434610707494786,normal,10
A002433,S029,Q0061,ML,3.0,2026-09-10 02:57:57,c,0,33.0,AI_Basics;Statistics,b,9,Entrance_Exam,30,8.55237510300926,0.5527743161567898,fast,11
A002453,S029,Q0068,ML,2.0,2026-09-18 02:11:57,a,0,46.0,AI_Basics;Statistics,b,9,Entrance_Exam,30,0.5843195474537036,0.9603072970130955,slow,12
A002371,S029,Q0007,Math_Basics,5.0,2026-08-28 05:21:57,d,0,48.0,,c,9,Entrance_Exam,30,21.45237510300926,0.2260576255512541,fast,1
A002393,S029,Q0011,Math_Basics,1.0,2026-08-31 07:20:57,c,1,25.0,,c,9,Entrance_Exam,30,18.36973621412037,0.27990834002912296,normal,2
A002390,S029,Q0004,Math_Basics,2.0,2026-08-31 11:23:57,b,1,27.0,,b,9,Entrance_Exam,30,18.20098621412037,0.28320161123976795,fast,3
A002418,S029,Q0001,Math_Basics,5.0,2026-09-05 11:28:57,c,1,47.0,,c,9,Entrance_Exam,30,13.197513991898148,0.4006039637010087,fast,4
A002428,S029,Q0004,Math_Basics,2.0,2026-09-08 19:09:57,b,1,27.0,,b,9,Entrance_Exam,30,9.877375103009259,0.5042679676297568,fast,5
A002447,S029,Q0001,Math_Basics,5.0,2026-09-14 05:17:57,c,1,42.0,,c,9,Entrance_Exam,30,4.455152880787037,0.7343219916571248,fast,6
A002451,S029,Q0007,Math_Basics,5.0,2026-09-16 21:42:57,c,1,40.0,,c,9,Entrance_Exam,30,1.7711251030092592,0.8844714560758761,fast,7
A002368,S029,Q0127,NLP,3.0,2026-08-28 14:02:57,c,0,57.0,LSTM,b,9,Entrance_Exam,30,21.090569547453704,0.23179848548271487,slow,1
A002408,S029,Q0131,NLP,1.0,2026-09-03 16:47:57,b,0,24.0,LSTM,a,9,Entrance_Exam,30,14.97598621412037,0.3541423733698951,normal,2
A002410,S029,Q0129,NLP,1.0,2026-09-04 19:05:57,b,1,35.0,LSTM,b,9,Entrance_Exam,30,13.880152880787037,0.3820900812037937,slow,3
A002425,S029,Q0121,NLP,3.0,2026-09-07 20:17:57,b,0,46.0,LSTM,a,9,Entrance_Exam,30,10.830152880787036,0.47204120738050853,slow,4
A002370,S029,Q0076,Neural_Networks,2.0,2026-08-28 14:49:57,b,1,36.0,ML,b,9,Entrance_Exam,30,21.057930658564814,0.23232348968276628,normal,1
A002367,S029,Q0075,Neural_Networks,5.0,2026-08-29 00:26:57,d,0,74.0,ML,b,9,Entrance_Exam,30,20.65723621412037,0.23886648961435422,slow,2
A002377,S029,Q0079,Neural_Networks,5.0,2026-08-29 17:29:57,c,0,44.0,ML,b,9,Entrance_Exam,30,19.946819547453703,0.2509232476053179,fast,3
A002391,S029,Q0079,Neural_Networks,5.0,2026-08-31 20:28:57,a,0,57.0,ML,b,9,Entrance_Exam,30,17.82251399189815,0.29072934445405124,normal,4
A002398,S029,Q0084,Neural_Networks,1.0,2026-09-01 09:43:57,b,1,26.0,ML,b,9,Entrance_Exam,30,17.270430658564816,0.3020704436150354,normal,5
A002404,S029,Q0082,Neural_Networks,2.0,2026-09-02 07:18:57,c,0,42.0,ML,b,9,Entrance_Exam,30,16.37112510300926,0.3214992973721505,slow,6
A002411,S029,Q0084,Neural_Networks,1.0,2026-09-05 01:27:57,b,1,23.0,ML,b,9,Entrance_Exam,30,13.61487510300926,0.38918081273301647,normal,7
A002420,S029,Q0078,Neural_Networks,3.0,2026-09-06 05:22:57,b,1,27.0,ML,b,9,Entrance_Exam,30,12.451680658564815,0.42185875103103043,fast,8
A002421,S029,Q0075,Neural_Networks,5.0,2026-09-06 21:26:57,a,0,60.0,ML,b,9,Entrance_Exam,30,11.78223621412037,0.4418952653296011,normal,9
A002426,S029,Q0083,Neural_Networks,4.0,2026-09-07 15:15:57,b,1,51.0,ML,b,9,Entrance_Exam,30,11.039875103009258,0.4652288564131898,normal,10
A002422,S029,Q0074,Neural_Networks,3.0,2026-09-07 21:24:57,b,1,50.0,ML,b,9,Entrance_Exam,30,10.783625103009259,0.47356602599560793,slow,11
A002438,S029,Q0076,Neural_Networks,2.0,2026-09-10 19:59:57,c,0,39.0,ML,b,9,Entrance_Exam,30,7.842652880787036,0.5806475845286535,slow,12
A002442,S029,Q0078,Neural_Networks,3.0,2026-09-11 22:17:57,b,1,48.0,ML,b,9,Entrance_Exam,30,6.746819547453703,0.6264703108306432,slow,13
A002449,S029,Q0079,Neural_Networks,5.0,2026-09-15 18:44:57,c,0,47.0,ML,b,9,Entrance_Exam,30,2.8947362141203703,0.8182005309781056,fast,14
A002372,S029,Q0013,Python,2.0,2026-08-28 03:58:57,b,1,28.0,,b,9,Entrance_Exam,30,21.51001399189815,0.2251562765953055,fast,1
A002373,S029,Q0022,Python,4.0,2026-08-28 10:55:57,a,1,41.0,,a,9,Entrance_Exam,30,21.220430658564815,0.22972136336027751,fast,2
A002378,S029,Q0014,Python,3.0,2026-08-29 12:51:57,a,1,26.0,,a,9,Entrance_Exam,30,20.13987510300926,0.24758786139153732,fast,3
A002379,S029,Q0017,Python,2.0,2026-08-29 22:49:57,b,1,17.0,,b,9,Entrance_Exam,30,19.724597325231482,0.25481820685388473,fast,4
A002395,S029,Q0013,Python,2.0,2026-09-02 00:00:57,b,1,30.0,,b,9,Entrance_Exam,30,16.675291769675926,0.31479200887898573,normal,5
A002415,S029,Q0019,Python,5.0,2026-09-05 09:51:57,b,1,44.0,,b,9,Entrance_Exam,30,13.26487510300926,0.398737857079063,fast,6
A002435,S029,Q0023,Python,4.0,2026-09-09 18:52:57,c,0,31.0,,b,9,Entrance_Exam,30,8.889180658564815,0.5400189480287878,fast,7
A002446,S029,Q0017,Python,2.0,2026-09-14 10:04:57,b,1,24.0,,b,9,Entrance_Exam,30,4.255847325231482,0.7445369053480902,fast,8
A002448,S029,Q0024,Python,1.0,2026-09-15 15:51:57,c,1,19.0,,c,9,Entrance_Exam,30,3.0148751030092593,0.8114153441009799,fast,9
A002381,S029,Q0102,RNN,2.0,2026-08-29 09:30:57,b,0,31.0,Neural_Networks,a,9,Entrance_Exam,30,20.27945843634259,0.24520395537191736,normal,1
A002382,S029,Q0107,RNN,1.0,2026-08-30 03:57:57,a,1,16.0,Neural_Networks,a,9,Entrance_Exam,30,19.510708436342593,0.25862419530989983,fast,2
A002413,S029,Q0107,RNN,1.0,2026-09-04 22:12:57,a,1,16.0,Neural_Networks,a,9,Entrance_Exam,30,13.750291769675925,0.38554490903879823,fast,3
A002437,S029,Q0097,RNN,2.0,2026-09-10 15:45:57,b,1,31.0,Neural_Networks,b,9,Entrance_Exam,30,8.019041769675926,0.5735916084955169,normal,4
A002450,S029,Q0106,RNN,5.0,2026-09-16 02:02:57,a,0,69.0,Neural_Networks,b,9,Entrance_Exam,30,2.5905695474537036,0.8356339690951464,slow,5
A002401,S029,Q0037,Statistics,4.0,2026-09-02 05:57:57,c,1,48.0,Math_Basics,c,9,Entrance_Exam,30,16.427375103009258,0.3202482272738871,normal,1
A002405,S029,Q0045,Statistics,1.0,2026-09-02 15:11:57,b,1,23.0,Math_Basics,b,9,Entrance_Exam,30,16.04265288078704,0.32890314577422075,normal,2
A002407,S029,Q0042,Statistics,5.0,2026-09-03 10:12:57,c,0,63.0,Math_Basics,b,9,Entrance_Exam,30,15.250291769675925,0.34747252762846736,normal,3
A002424,S029,Q0039,Statistics,3.0,2026-09-07 05:36:57,b,1,36.0,Math_Basics,b,9,Entrance_Exam,30,11.441958436342592,0.45244180899241526,normal,4
A002429,S029,Q0038,Statistics,2.0,2026-09-09 03:20:57,b,1,37.0,Math_Basics,b,9,Entrance_Exam,30,9.536402880787037,0.5163279894572389,slow,5
A002432,S029,Q0047,Statistics,5.0,2026-09-09 06:47:57,a,0,50.0,Math_Basics,b,9,Entrance_Exam,30,9.392652880787036,0.5214983929020444,fast,6
A002436,S029,Q0037,Statistics,4.0,2026-09-10 16:32:57,a,0,53.0,Math_Basics,c,9,Entrance_Exam,30,7.986402880787037,0.574890745558243,normal,7
A002443,S029,Q0040,Statistics,3.0,2026-09-12 06:42:57,d,0,52.0,Math_Basics,b,9,Entrance_Exam,30,6.3961251030092585,0.6418853279374384,slow,8
A002454,S029,Q0040,Statistics,3.0,2026-09-17 09:38:57,b,1,39.0,Math_Basics,b,9,Entrance_Exam,30,1.273902880787037,0.9154859891625553,normal,9
A002464,S030,Q0054,AI_Basics,4.0,2026-08-30 19:33:57,b,1,37.0,Python;Math_Basics,b,10,Coding_Interview,45,18.86070843634259,0.270542875779648,fast,1
A002482,S030,Q0051,AI_Basics,3.0,2026-09-04 03:37:57,b,1,35.0,Python;Math_Basics,b,10,Coding_Interview,45,14.52459732523148,0.3653979050081107,normal,2
A002489,S030,Q0049,AI_Basics,4.0,2026-09-05 12:01:57,a,1,39.0,Python;Math_Basics,a,10,Coding_Interview,45,13.174597325231481,0.40124081366224945,fast,3
A002493,S030,Q0060,AI_Basics,1.0,2026-09-06 19:37:57,b,1,17.0,Python;Math_Basics,b,10,Coding_Interview,45,11.857930658564815,0.4395828278567122,fast,4
A002508,S030,Q0049,AI_Basics,4.0,2026-09-10 20:23:57,a,1,52.0,Python;Math_Basics,a,10,Coding_Interview,45,7.82598621412037,0.5813187625351518,normal,5
A002512,S030,Q0060,AI_Basics,1.0,2026-09-12 02:56:57,d,0,20.0,Python;Math_Basics,b,10,Coding_Interview,45,6.5530695474537035,0.6349403839227046,fast,6
A002518,S030,Q0059,AI_Basics,4.0,2026-09-13 18:09:57,d,0,52.0,Python;Math_Basics,a,10,Coding_Interview,45,4.9190417696759265,0.711085933672281,normal,7
A002521,S030,Q0058,AI_Basics,5.0,2026-09-15 07:28:57,b,1,54.0,Python;Math_Basics,b,10,Coding_Interview,45,3.3641806585648153,0.7920052694547796,normal,8
A002462,S030,Q0093,CNN,4.0,2026-08-29 14:52:57,b,1,63.0,Neural_Networks,b,10,Coding_Interview,45,20.055847325231483,0.24903411030509734,slow,1
A002463,S030,Q0085,CNN,5.0,2026-08-29 21:12:57,d,0,63.0,Neural_Networks,b,10,Coding_Interview,45,19.791958436342593,0.2536312042620749,normal,2
A002481,S030,Q0095,CNN,5.0,2026-09-03 17:14:57,a,0,48.0,Neural_Networks,b,10,Coding_Interview,45,14.95723621412037,0.35460293406592786,fast,3
A002492,S030,Q0094,CNN,5.0,2026-09-05 09:42:57,c,0,58.0,Neural_Networks,a,10,Coding_Interview,45,13.27112510300926,0.3985651544772289,normal,4
A002500,S030,Q0091,CNN,2.0,2026-09-09 02:16:57,c,0,31.0,Neural_Networks,b,10,Coding_Interview,45,9.580847325231481,0.514739809074352,normal,5
A002511,S030,Q0090,CNN,1.0,2026-09-10 22:24:57,a,1,18.0,Neural_Networks,a,10,Coding_Interview,45,7.741958436342593,0.5847144525500954,fast,6
A002457,S030,Q0034,Data_Structures,3.0,2026-08-28 14:31:57,b,1,41.0,Python,b,10,Coding_Interview,45,21.070430658564813,0.23212228389630396,normal,1
A002467,S030,Q0036,Data_Structures,4.0,2026-08-31 02:55:57,b,1,49.0,Python,b,10,Coding_Interview,45,18.553763991898148,0.27636055144533095,normal,2
A002474,S030,Q0036,Data_Structures,4.0,2026-09-03 02:15:57,b,1,51.0,Python,b,10,Coding_Interview,45,15.581541769675926,0.33958527862586096,normal,3
A002485,S030,Q0025,Data_Structures,4.0,2026-09-04 23:19:57,c,1,44.0,Python,c,10,Coding_Interview,45,13.703763991898148,0.3867903216109792,normal,4
A002490,S030,Q0032,Data_Structures,5.0,2026-09-05 11:07:57,a,0,57.0,Python,c,10,Coding_Interview,45,13.21209732523148,0.4001992219342073,normal,5
A002495,S030,Q0031,Data_Structures,3.0,2026-09-06 18:06:57,c,1,36.0,Python,c,10,Coding_Interview,45,11.92112510300926,0.43766153195737045,normal,6
A002497,S030,Q0030,Data_Structures,2.0,2026-09-07 18:32:57,c,1,29.0,Python,c,10,Coding_Interview,45,10.903069547453704,0.46966143654645526,normal,7
A002502,S030,Q0036,Data_Structures,4.0,2026-09-09 06:37:57,a,0,47.0,Python,b,10,Coding_Interview,45,9.39959732523148,0.5212474289046588,normal,8
A002503,S030,Q0027,Data_Structures,2.0,2026-09-09 19:59:57,c,0,33.0,Python,b,10,Coding_Interview,45,8.842652880787037,0.5417633528213908,normal,9
A002509,S030,Q0034,Data_Structures,3.0,2026-09-10 06:29:57,b,1,54.0,Python,b,10,Coding_Interview,45,8.405152880787037,0.5584440736740542,slow,10
A002515,S030,Q0028,Data_Structures,5.0,2026-09-12 05:31:57,d,0,59.0,Python,b,10,Coding_Interview,45,6.445430658564814,0.6396953645447151,normal,11
A002517,S030,Q0029,Data_Structures,1.0,2026-09-13 11:01:57,b,1,25.0,Python,b,10,Coding_Interview,45,5.216263991898148,0.6965861051602084,normal,12
A002461,S030,Q0111,LSTM,1.0,2026-08-29 14:20:57,a,1,32.0,RNN,a,10,Coding_Interview,45,20.078069547453705,0.2486508116026293,slow,1
A002488,S030,Q0115,LSTM,4.0,2026-09-05 05:16:57,c,0,61.0,RNN,a,10,Coding_Interview,45,13.455847325231481,0.3934944704083362,slow,2
A002496,S030,Q0114,LSTM,2.0,2026-09-07 07:07:57,c,1,29.0,RNN,c,10,Coding_Interview,45,11.378763991898147,0.4544279890170114,normal,3
A002499,S030,Q0115,LSTM,4.0,2026-09-08 09:48:57,a,1,55.0,RNN,a,10,Coding_Interview,45,10.266958436342593,0.49083300094936033,slow,4
A002524,S030,Q0117,LSTM,5.0,2026-09-15 11:35:57,c,0,53.0,RNN,b,10,Coding_Interview,45,3.1926528807870374,0.8014779371327364,normal,5
A002460,S030,Q0066,ML,2.0,2026-08-29 11:58:57,a,1,32.0,AI_Basics;Statistics,a,10,Coding_Interview,45,20.176680658564816,0.24695702850476353,normal,1
A002465,S030,Q0064,ML,1.0,2026-08-30 14:48:57,a,1,19.0,AI_Basics;Statistics,a,10,Coding_Interview,45,19.05862510300926,0.2668567649072857,fast,2
A002466,S030,Q0067,ML,3.0,2026-08-30 16:47:57,a,0,36.0,AI_Basics;Statistics,b,10,Coding_Interview,45,18.97598621412037,0.26838973111003045,normal,3
A002470,S030,Q0067,ML,3.0,2026-09-01 00:04:57,b,1,38.0,AI_Basics;Statistics,b,10,Coding_Interview,45,17.672513991898146,0.2937678866397447,normal,4
A002473,S030,Q0070,ML,5.0,2026-09-02 20:25:57,d,0,55.0,AI_Basics;Statistics,b,10,Coding_Interview,45,15.824597325231482,0.3339120974443465,normal,5
A002507,S030,Q0062,ML,2.0,2026-09-10 12:40:57,a,1,25.0,AI_Basics;Statistics,a,10,Coding_Interview,45,8.147513991898148,0.5685064414745518,fast,6
A002514,S030,Q0066,ML,2.0,2026-09-11 22:04:57,a,1,32.0,AI_Basics;Statistics,a,10,Coding_Interview,45,6.755847325231481,0.6260784147313033,normal,7
A002519,S030,Q0071,ML,3.0,2026-09-13 13:24:57,b,1,41.0,AI_Basics;Statistics,b,10,Coding_Interview,45,5.116958436342593,0.7013974819481703,normal,8
A002522,S030,Q0071,ML,3.0,2026-09-15 09:10:57,b,1,38.0,AI_Basics;Statistics,b,10,Coding_Interview,45,3.293347325231482,0.7959034127162443,normal,9
A002525,S030,Q0065,ML,1.0,2026-09-16 08:02:57,b,1,19.0,AI_Basics;Statistics,b,10,Coding_Interview,45,2.3405695474537036,0.8502405935854754,fast,10
A002526,S030,Q0072,ML,5.0,2026-09-17 16:35:57,c,0,65.0,AI_Basics;Statistics,a,10,Coding_Interview,45,0.9843195474537036,0.9340476434759064,slow,11
A002471,S030,Q0011,Math_Basics,1.0,2026-08-31 16:12:57,d,0,36.0,,c,10,Coding_Interview,45,18.000291769675925,0.287168781008395,slow,1
A002472,S030,Q0012,Math_Basics,4.0,2026-09-01 08:09:57,b,0,72.0,,a,10,Coding_Interview,45,17.335708436342593,0.30070674971474065,slow,2
A002478,S030,Q0002,Math_Basics,4.0,2026-09-03 23:55:57,a,0,65.0,,c,10,Coding_Interview,45,14.678763991898148,0.36151404450241204,slow,3
A002484,S030,Q0003,Math_Basics,1.0,2026-09-04 19:52:57,c,0,24.0,,b,10,Coding_Interview,45,13.847513991898147,0.3829554833094728,normal,4
A002487,S030,Q0008,Math_Basics,5.0,2026-09-05 09:36:57,d,0,79.0,,a,10,Coding_Interview,45,13.275291769675926,0.3984500609677271,slow,5
A002501,S030,Q0009,Math_Basics,2.0,2026-09-08 13:05:57,b,0,45.0,,a,10,Coding_Interview,45,10.130152880787037,0.4955095307448959,slow,6
A002504,S030,Q0006,Math_Basics,5.0,2026-09-09 19:07:57,c,0,83.0,,b,10,Coding_Interview,45,8.878763991898147,0.5404089977954084,slow,7
A002510,S030,Q0004,Math_Basics,2.0,2026-09-11 00:24:57,b,1,43.0,,b,10,Coding_Interview,45,7.658625103009259,0.5881016689152403,slow,8
A002516,S030,Q0005,Math_Basics,3.0,2026-09-12 19:27:57,b,0,42.0,,a,10,Coding_Interview,45,5.864875103009259,0.6659623349309624,normal,9
A002456,S030,Q0124,NLP,2.0,2026-08-28 12:01:57,a,1,20.0,LSTM,a,10,Coding_Interview,45,21.17459732523148,0.23045233130574888,fast,1
A002479,S030,Q0126,NLP,2.0,2026-09-03 08:40:57,b,1,19.0,LSTM,b,10,Coding_Interview,45,15.314180658564814,0.3459371684094468,fast,2
A002486,S030,Q0132,NLP,3.0,2026-09-04 08:08:57,a,1,39.0,LSTM,a,10,Coding_Interview,45,14.336402880787036,0.3701956150898343,normal,3
A002491,S030,Q0123,NLP,3.0,2026-09-05 23:20:57,d,0,37.0,LSTM,a,10,Coding_Interview,45,12.703069547453703,0.41457155728172934,normal,4
A002477,S030,Q0083,Neural_Networks,4.0,2026-09-03 15:03:57,b,1,49.0,ML,b,10,Coding_Interview,45,15.048208436342593,0.3523739444745787,normal,1
A002494,S030,Q0080,Neural_Networks,2.0,2026-09-07 02:06:57,a,1,40.0,ML,a,10,Coding_Interview,45,11.587791769675926,0.44789138533648515,slow,2
A002520,S030,Q0076,Neural_Networks,2.0,2026-09-14 07:21:57,b,1,31.0,ML,b,10,Coding_Interview,45,4.369041769675926,0.7387180954223683,normal,3
A002476,S030,Q0022,Python,4.0,2026-09-03 12:01:57,a,1,53.0,,a,10,Coding_Interview,45,15.174597325231481,0.34930041635106646,normal,1
A002483,S030,Q0021,Python,5.0,2026-09-04 23:27:57,d,0,69.0,,b,10,Coding_Interview,45,13.698208436342592,0.38693929619333184,slow,2
A002506,S030,Q0022,Python,4.0,2026-09-10 13:45:57,d,0,44.0,,a,10,Coding_Interview,45,8.102375103009258,0.5702879639287716,normal,3
A002459,S030,Q0101,RNN,1.0,2026-08-28 05:25:57,b,1,17.0,Neural_Networks,b,10,Coding_Interview,45,21.44959732523148,0.2261011550766693,fast,1
A002458,S030,Q0103,RNN,3.0,2026-08-29 00:41:57,b,1,34.0,Neural_Networks,b,10,Coding_Interview,45,20.646819547453703,0.23903902026141333,fast,2
A002469,S030,Q0102,RNN,2.0,2026-08-31 06:33:57,a,1,42.0,Neural_Networks,a,10,Coding_Interview,45,18.40237510300926,0.27927580367068,slow,3
A002523,S030,Q0103,RNN,3.0,2026-09-16 02:07:57,c,0,30.0,Neural_Networks,b,10,Coding_Interview,45,2.5870973252314813,0.8358351104274854,fast,4
A002455,S030,Q0042,Statistics,5.0,2026-08-29 03:22:57,b,1,60.0,Math_Basics,b,10,Coding_Interview,45,20.535013991898147,0.2408987146181198,normal,1
A002468,S030,Q0045,Statistics,1.0,2026-08-31 15:27:57,b,1,22.0,Math_Basics,b,10,Coding_Interview,45,18.031541769675925,0.28654742223771484,normal,2
A002480,S030,Q0038,Statistics,2.0,2026-09-03 14:42:57,b,1,20.0,Math_Basics,b,10,Coding_Interview,45,15.062791769675925,0.35201793089062955,fast,3
A002475,S030,Q0038,Statistics,2.0,2026-09-03 20:03:57,b,1,25.0,Math_Basics,b,10,Coding_Interview,45,14.839875103009259,0.35749934152021784,fast,4
A002498,S030,Q0047,Statistics,5.0,2026-09-07 20:17:57,c,0,31.0,Math_Basics,b,10,Coding_Interview,45,10.830152880787036,0.47204120738050853,fast,5
A002505,S030,Q0039,Statistics,3.0,2026-09-09 03:31:57,b,1,39.0,Math_Basics,b,10,Coding_Interview,45,9.528763991898147,0.5166014510280476,normal,6
A002513,S030,Q0045,Statistics,1.0,2026-09-11 03:54:57,b,1,17.0,Math_Basics,b,10,Coding_Interview,45,7.512791769675926,0.5940765812130363,fast,7
A002534,S031,Q0054,AI_Basics,4.0,2026-08-29 11:29:57,b,1,32.0,Python;Math_Basics,b,12,Entrance_Exam,30,20.196819547453703,0.24661253640037684,fast,1
A002540,S031,Q0050,AI_Basics,3.0,2026-08-30 19:33:57,a,0,34.0,Python;Math_Basics,b,12,Entrance_Exam,30,18.86070843634259,0.270542875779648,fast,2
A002547,S031,Q0052,AI_Basics,3.0,2026-09-01 07:44:57,b,1,35.0,Python;Math_Basics,b,12,Entrance_Exam,30,17.353069547453703,0.30034510271248016,normal,3
